rg,cpf
a17abcb8.c0d,9d13af0c.d60e.
12c93224.f47,a05794ab.d8a3.
110e6ba3.962,0f830dfd.f781.
b75cb607.810,1d6353f4.a771.
87b85e61.c6d,4f37f762.3bea.
3ef14a45.0c2,0d96eacc.d0cb.
77a6b7e6.c28,2011ad4a.404a.
db6de2e5.8d9,498ed06b.96b3.
7c07f60b.056,52c643df.61b4.
9798af96.48f,42011882.4e8c.
05ca0203.29a,b17d3fab.b08d.
14dc5ea5.b7b,f02efc21.df49.
8d8fd2ba.0a2,6efd8a18.d8ee.
4565419e.e90,eec37366.88fb.
91ea7112.19a,1b138211.551b.
de10e019.0aa,3109a99f.fae9.
d7d5681c.2c0,185e9f88.d62a.
528f3b7b.50b,d98f64e5.d589.
2e8c7b0b.9ff,19730c27.73cf.
d852c3cf.302,b887c091.f16f.
2e957691.9b2,ad992978.7699.
d0e6e4b8.43a,6de3e3fb.bffa.
043cf35a.805,1fd71fd5.962d.
062e1acd.b7a,552a18cd.d5cd.
83a19af4.d77,eb467a53.8fff.
3a504f6b.21a,c31b480a.c640.
26531f97.11d,33343641.125a.
d3108e72.9e2,352b4d05.4fb2.
a3db44a4.17f,596465ac.aca4.
42e69396.5ef,265ffb40.6a3b.
eac244ef.448,cf8593e4.017c.
f78e0859.dc5,148623ea.f867.
46bc91ca.c0f,0bab93aa.7d46.
22cf8732.a69,75db88db.0259.
55fe37f3.cee,18bcacca.a648.
c56d834d.758,42d4efa1.cf3d.
01d7cd10.829,2fc73d85.f457.
de7fe3f5.4fb,be2bbd79.8d8d.
6160f640.2f4,0de2a9d4.206b.
883860aa.3f1,ff683d17.84c1.
b66493f7.8b6,b1faa32f.cad3.
c0efe092.166,7c468e3b.0a75.
38944fef.fd9,68cbb1b7.4c45.
049b099f.536,030d6467.13e3.
da0706c6.0cd,027253bb.0703.
cf7a8af8.263,edff80f2.65ab.
cdf372f2.c15,b178407a.e6bb.
ea2f0554.e22,f323100a.7d32.
b9a96d8a.bc8,2bc113db.3281.
871c17bd.487,4d043456.d96a.
878b3bda.0da,ee4561c4.f4ec.
75fb8656.bac,fd2e4251.a09a.
7b266dff.749,a47e5f52.3b92.
986e5a21.816,e215bf05.c799.
435489a1.4ad,a17032ef.830f.
6172c6da.ea5,77b230aa.498a.
220f456f.b5c,38672aa3.f3c0.
2f89eb82.5d3,4a38b827.2ef6.
5b39eae8.8db,fe9c859b.d4a5.
c2c9de13.b13,9a6bcb3b.2e05.
26228c5c.bcd,62487c26.1758.
f85179ad.49c,85ac1209.f56a.
4e6cc1bb.98a,6a18cf47.d9e2.
ec6c609d.87c,3a76ff7f.a784.
ed9c606d.6ca,31191235.340f.
12f46018.c6c,3be7a443.7926.
be4134e7.cb0,5966cdd8.44e1.
a8913bb8.fc2,926bcbd3.a205.
d3bb25e9.60f,7e23bf2d.7f7a.
e84e38fa.88d,e1c33ff2.c003.
8efaa322.9ce,a3a9d355.2c63.
1453a9a9.fff,a25fbee9.54b1.
af8f0393.376,33f3f99e.4bad.
22c1c5ff.c76,2cf62cfc.50ad.
93773e3f.9b9,1ab05740.dda1.
334a63f6.361,95d9be31.b18a.
da19e9d3.d04,5ee1e0ab.4780.
6b6c9927.a3d,287bb3b4.d5e9.
0ce2bfd5.e4b,005eb46e.da50.
86a1d9b9.2aa,2d0dc4df.b5e4.
7b9227bb.413,30ad719c.af73.
afd571c7.ff8,3ce67aae.e0e7.
59319721.56a,784d96d1.9861.
0285f8ea.323,864c1cc7.62e0.
ffaac684.502,a49f91e5.2eec.
5a72a4e5.ab0,86b55866.70e6.
c21360a1.e4f,e894fd8e.234e.
e3e06fce.ea4,491acad9.8f92.
57a98d85.c4d,b426bec7.af2d.
6163adb9.088,3f176c19.76b8.
43abd931.2a2,832c4acb.92b2.
60db25a1.760,294107fb.4866.
a4465984.c94,1d1db0f6.ac72.
85c29ddf.d8c,3cc571b2.37a8.
9a74ff40.f08,0d4be08b.9ba3.
82b9d676.f82,cf5ab638.0b2f.
e6749c10.2ba,968f19f6.d2fd.
a398e9a4.914,9ccc3adc.af75.
86f79fc3.755,3e47ff9b.18c3.
4e66a2d9.f5d,30320b72.b1de.
7ec05227.aa8,56b786a3.6a3d.
68224f9c.e52,6f3c1ffb.9ac1.
3e62e557.2d9,af475cfd.a3e9.
eaa04628.853,54f553db.2749.
c1449511.c29,907e5d0f.6c74.
654a4e39.891,b0cc7b66.becb.
b42b8666.6cd,95b36521.7742.
2d1538a7.116,51845827.426b.
2c661fbf.fd7,f24cf04b.f482.
2f4a7713.337,4f8e75c2.368d.
07dee701.c0b,86262080.7a15.
b9588aee.5a8,bd5455fc.c326.
70c2f4ce.1b1,30f67293.b22f.
517b794d.a34,6640e110.5194.
9b9bbda9.bd7,481bbd3d.471a.
bd4f1ae2.cfd,d241b490.44d0.
a702d474.e12,ff6095b9.1c53.
7cd618ca.e42,a866c9a6.af91.
13988f7f.8c8,398d3cfc.a5b7.
622cdc29.93f,ca6c9f1c.c2e4.
2b8f0c0d.cf7,df47d363.cb7d.
e1c04cfb.906,5caadabc.6f68.
1570bb9d.711,2efb1a52.acae.
fdbd4e24.78c,c926f125.ab21.
52afb346.c68,dad0f580.be91.
cacb4437.b77,12b0e760.3c07.
f255c06a.b9f,eb878b0f.23a6.
96f7cad6.8eb,0822c2e6.f9e7.
05521977.437,8dbfb837.17fe.
ab82e71a.790,c3e1c639.eb1b.
2dbab6ff.ffc,40eba4f4.08ec.
34d9fe96.443,d9d40e0a.9ef0.
856ba431.72e,34b24862.0195.
ac2cf5c6.4c0,263ea425.f8a6.
7ac57860.7ca,1f43f771.9bb2.
427f49fd.f6c,cad4e838.2b6d.
8c0edf64.212,73c59c57.b361.
33f22036.fbe,9a87ed1c.1aff.
cf996531.ee0,6fd14faf.3d2e.
052c1631.e5e,7657c7ec.0a73.
9eaf136b.ec1,83a1e9ae.b053.
0d40657f.1ff,6002907d.fdfa.
3f4b85dc.fed,1edd7fce.22d6.
d20a7d34.180,b80fd397.7528.
f18272a9.675,596591ca.ce1f.
f2577773.e98,ccd14e76.e9ef.
426f3d20.dd9,075845fa.2769.
a8807bd8.e8a,06ad3d36.4af5.
5c4fb497.01c,61cce97c.6fcb.
821a8dca.5a8,cb1c5fe1.fbd0.
acf16303.55e,d0e1916e.212e.
60ae1095.ffa,94f0a49c.03b9.
9af65faf.2b0,5278b057.d2c6.
32492b23.73c,f72f579c.7d5c.
e7d7949b.f70,36f9f26b.d0bd.
d726306a.e28,309d273f.38ea.
cf77acc6.340,222588b9.ded9.
cb528ca5.e18,0d879e5e.a109.
c3c1f2fd.49a,27d86c38.ddfb.
5806771a.2b9,24736909.18d0.
e929bdd1.644,c47050f0.852c.
51607281.9b4,4288206d.b5fe.
5fa1797c.b83,d821d173.bf7c.
f8ccd058.2ac,888f6a28.e699.
ab467255.c2e,3f0ae92f.4029.
acb2731d.381,b3c53149.642c.
7cf83a1e.a29,db0ebeb2.51cd.
dd6e3261.42f,80fb1ccb.3e54.
66fb1f79.b39,fa8e97d9.6dfe.
033c98a7.477,1392f3da.ac02.
43afc0db.4bf,8a74646f.b6fb.
4a63d6cd.ee0,206ca8ee.137c.
1e0a9c26.7d8,19fca035.f009.
421504eb.042,466aa4b4.ba8a.
b0aa5950.14a,5706040f.7650.
9045ecbe.d81,f2e119b6.97d9.
7d2f76c8.b33,d8f645ce.855d.
e10c5cb6.e59,8fea2476.842d.
3c39b6d9.af4,fa423449.b730.
88ee8e36.803,ca814625.6292.
a5dccaaa.9fd,bbd94daf.5b75.
4784e39c.720,0c668966.5c26.
3270308a.db5,b61527b0.059a.
357cb85a.178,e6c1d278.8356.
dfbeda1b.ecd,94c6eee8.833d.
45e8d93a.5c2,e89888f6.f8cd.
807ab574.fa9,a9454fe7.f443.
1938acc0.859,3e855202.c5f3.
66ce799d.dec,3fa9cb83.44ec.
257a1dcf.bd9,769d4f1f.cc31.
058e787d.fbd,7df7e8cc.264d.
0bfe768b.13f,975d4dd1.4368.
90238751.797,f5088c1b.a196.
39a227ce.94f,3ac3e548.96e0.
c1059164.e3a,08cbc93a.6240.
e10eebd9.b52,4dc9da4d.9ac3.
f78e0704.875,0930816a.f37b.
5293e232.57e,0497908c.c529.
30f4c796.3ea,15af86bc.f089.
91380b07.ee6,0f7e5b70.1470.
e217aab4.0bc,38c32a24.7ca3.
764ac4bf.8b5,5b80f302.3c67.
d02e53de.ada,99894744.53e1.
afc57deb.601,9058e400.fbd5.
49e8ede1.54d,3ce3ae11.fb83.
0c00bb93.cd7,f415532e.78c5.
4272d6eb.728,677e0ada.b34f.
3c09aaf9.75d,eeaeff04.4b6c.
29a77d46.a80,22a46e6c.fef1.
b57e5e85.962,075d64f7.37ad.
692d0c65.a1b,6e27b70d.1041.
671e531a.654,a85f5f4a.17ca.
cd4a9987.b08,9d8ba531.a67c.
9c645b33.153,49213acc.9644.
adfdb11e.e71,4541dc97.9b15.
46581cf3.062,65c4e3b9.4c79.
1b98a4ec.b78,c33c7113.0fe3.
03e03d03.2f5,36cc615f.4dea.
02c3a733.f85,2b69f049.1635.
d9b5112d.eb8,a2089649.6e6e.
7468ef7e.ca5,45a4ce42.1a24.
1c778945.e03,f2688410.eb1b.
7554bcaf.970,88b4f605.e4d0.
a9b7e571.690,1679c79f.d816.
686e8ec2.d96,ee7d227c.21e9.
7be96a41.426,43a33e39.0d7c.
19c13b54.019,0c03f635.6a19.
679c92a5.0c2,b3136783.6fcf.
3358ccbb.945,c5be6acd.ac8a.
03ffd9de.c9c,d3c0ea4d.a206.
3adeee60.8cf,f078e100.a2b0.
40481ef3.94c,463fd59b.4622.
70a7d185.8dc,a1bfdfb3.76ae.
f917fe02.d6e,d873087d.e7aa.
bbd165e4.562,60eb1bce.51a5.
71751fd2.b07,2edf5841.bf4e.
2ceca989.d00,4fbf000d.b1c0.
a6b65625.c35,492d7e6e.32a9.
1f5d2615.4e9,43a18516.f9a5.
556b0135.4a0,8509aac1.627c.
bbbcf261.801,fbe792a0.4f6d.
05977aeb.227,df23d13e.b664.
2bcb4041.12e,298296f2.9118.
03162d2b.5e3,576e02fb.38dd.
71ccd91d.c2b,fa3b93e5.9a53.
3fa6da34.388,838b068f.dcf9.
98bd3f33.335,526012d6.dc9f.
01c3f646.eb9,0cbbcac0.f788.
8972c4b9.e9e,69565273.6ebb.
e2e485ea.459,649d24f7.63d9.
15926fcc.348,e38fadf7.031c.
c9e67256.f22,99fe1bc2.3d68.
8beab85c.c5c,4489db44.3140.
fd6968ae.0fb,42404b76.79e9.
f3f586b7.d5e,84b11bc1.4bcf.
03082b6a.6bf,e9a03fa8.8ba7.
4f54e261.f65,273152a3.f318.
f4a3170f.637,eb7ec606.d624.
48051517.a9f,7a10cf50.404f.
01906a1e.e47,e16c244d.a2b3.
4f99ce9e.5ed,7149fb10.cb16.
219c1792.975,1579d2be.65a8.
41328cdb.2b9,ce45e835.b602.
8d8c64c1.18f,a87198de.2968.
42110dd5.4e2,6890c13f.6354.
3bb5a561.842,3e43b2e5.991f.
e622028e.98e,88cf8b05.4682.
03184931.018,76cfee99.2e98.
ba4c0be4.69f,4491ee3c.f40c.
8db1e5a4.cdf,621f6865.be30.
328dc3ee.dc8,17edb717.caf4.
d5678f4e.e2f,1a8b8daf.e242.
f3f37a6b.8f6,e1a8b9be.5832.
0efb99f1.697,499ea7ea.dc7e.
4e8c16f6.27a,4fadc00b.d12c.
e035eb78.ebb,b4c775ce.f4f1.
7ddd5a7d.85f,b5f0ee3b.1aef.
dc6a25bd.570,d7db46c0.4969.
a92a2aa2.f9c,59933f58.a93a.
89cf1d8c.9d9,06bafa03.7785.
19edc0e8.b5e,b7a09f5b.be20.
eb570256.881,e177b1a9.d2e9.
f2f15585.ede,d5b2461d.31de.
1804b2c0.403,3d72bbb5.ef6f.
c7b2a43a.f00,296e6c4e.65f5.
49671fab.e36,cd46a775.d7ed.
f2de396c.d0a,3c54594d.bc30.
10653821.4da,908ba2cf.964b.
0ba1dba8.c86,df6973e0.7b9d.
c136fdb3.a1d,f0e7c3b6.41dd.
8dfaeb3c.9a3,8d47820d.2e79.
e22050f6.42f,245787b8.2024.
083178f7.cdd,bf778d55.8b9b.
80cba9c1.963,ab909a1a.7dce.
ef1f9ba3.4f4,806410e1.de93.
311a2d8a.389,a49d67c9.161c.
e99c210f.392,7db4c070.2ea7.
48c5171e.fb6,8b865ac7.64f5.
d44df4f2.7f4,e765fa71.22fd.
f0cd88fa.4ec,66679474.396a.
72bcab66.71c,2cdc0b00.0938.
0c5cb1d8.c54,7f37d0de.a717.
a4dd6c41.98b,555bd140.1a0a.
622e0164.863,0d6a4cf4.0249.
3dfef7d7.2c1,1343428e.6f2c.
4aa96ff7.0ae,70a123c1.b7cc.
d03de77a.4bb,53f2e227.a8bc.
e0b199d9.1f4,d496da90.f907.
9d680403.d7c,f20b005c.fb1b.
1c4eee4c.8b4,cc40d56f.ac70.
c448288c.371,47ea7c83.a38a.
eb7e845d.dc3,8780c912.3863.
5d4dbd13.172,60736ee2.3bab.
88029d9a.5a5,77b0ff5c.9519.
ab9fb7da.a2b,9fd6dc73.d920.
b2e4911b.738,49953569.b914.
9ba96f05.518,1746fbfa.21a9.
90e3c3af.753,040ff8e8.cbff.
463a2dab.3b7,d10e2e97.eaac.
60276519.150,b516575d.120d.
c2d3637e.ea8,f2f2dae0.afcc.
d5536ccb.d38,761ded73.dbc9.
97559c90.374,e3053cc1.82f2.
5a62277c.b2e,cf759c90.52b4.
34e87bd7.d50,a731300b.086f.
5624a038.d5f,b268a699.236e.
46b893c4.05d,723f951c.75d5.
2524b730.8a2,2319add4.f022.
9501367d.cc6,2f3a8518.bf02.
dca2c534.5e1,63b9224e.5b3e.
7eff1956.dc2,24c8afc8.33aa.
837be200.f60,97cd1e26.10be.
875ccb3f.c6b,812d6441.e9ee.
445c7162.9d2,1fca7788.3a61.
92517fc0.e1a,f0257d98.14b4.
9e7f77a6.68f,988fc8a2.6de5.
ce8abde3.f35,2eff173c.bfd2.
131c505a.c75,ea6c3d22.222b.
68e9d474.786,4e3331b7.fc4c.
5732ca6c.f55,ff7fc9b5.7d67.
61638c0f.501,feeda28f.8ca7.
9cc8e64f.787,4feea989.ea6f.
aa4bbd7b.dea,19c65959.4d73.
8110c532.e9c,ba5fc0bf.b076.
982f0cad.80d,1c2cb088.e3d6.
b5115393.024,e4cfc2c7.b7b1.
020e2357.5ae,2b4c5b04.24ea.
b2ee7bdc.ec1,a5df40ef.644d.
43168346.2dd,b58e8bcc.255f.
0eb7df66.9a4,f5b1f595.3403.
1f467339.4f3,8ba29f8f.e3d5.
85e26287.d8d,104cdd55.a579.
e0e20b79.18b,d36f88ee.756e.
9e333de6.1e2,db47ea64.3379.
af5d6d92.d9f,227a084a.3b87.
dc64d37b.88d,2a341ea6.8fb1.
c1f86985.9d3,8a2e5391.feac.
aa104015.782,d4ae4c51.22f1.
96c5f6dc.84c,2c69d540.433b.
7fe5d832.142,b331cc53.feb8.
1455c12f.857,a6e9f937.6f77.
e3c2aea0.e43,c1fb0e64.eefa.
afb3a1b7.230,1498c9a0.d7e2.
4ce39cf3.5b9,c6afa0b2.b22c.
d4b0b059.618,f7df8c43.3a92.
8507cd35.83f,34f02ea6.7982.
f624e277.0a7,3e837995.4374.
459a8159.63e,ec732cdc.7cde.
38a5acd3.9d3,3ceadb8c.5932.
ed3cc1cd.e4a,164c0d9d.070d.
21e36c98.f9f,e7fc40d0.7ac7.
b26e1a85.812,346242ea.7cba.
1fac7d9a.a24,88f8421c.fc72.
9cee3a19.eec,75d03504.7816.
b0c76332.a1f,d6d4c25b.02fa.
799a1dda.fdf,f24864c4.17df.
07a6cfb8.754,63cb1c76.5a25.
2ef63434.688,72873aca.6c39.
d5720b5d.745,a27a8749.c05f.
13b8f1e0.6d0,e3258008.0ead.
196212c8.a98,a9f67403.d3fc.
434b4ad6.f67,99c4864f.5fc0.
8c8124a0.020,a5d64a53.3048.
d9b6da8a.0e0,8f7ea3fa.c632.
8373a927.af9,bdf4c099.cca6.
9e9794c1.d95,ff310665.9712.
fbbc7223.6a8,110114d7.b5e1.
6b319d86.de2,99e627ce.45ff.
c04eec16.50e,01f6f2e4.582e.
6c86962c.51e,52fe12d0.22e2.
2c7ac5c7.969,c0fed14c.bf0b.
303ae5b0.a68,5eb79099.42cf.
57e9fbeb.3ca,21d77d3a.dffc.
ba547000.5dd,16f198ff.dc20.
434a31c5.4a7,bcbb8e38.a2c8.
7283f55d.c82,727147f2.3e56.
27c173be.5e8,c889bf14.c467.
3257f739.4c9,bd246c19.b15c.
9e1240f4.cba,cdc28244.8621.
6849c2f5.5b3,cdd18fe9.a6db.
91df4bcc.ada,783312ac.880d.
6b7b3374.d30,3dc6d4e0.864b.
325e999d.694,66e5d1e7.3dd7.
fb91350a.1e2,785c12d5.5123.
59e1eaaf.01f,7aa53e6a.7822.
6fb1ca8d.760,48d8c918.445a.
647d5894.993,688cb5d6.b8a2.
9e567f96.f0b,6e8995bf.407d.
a27ec90b.c5c,f3dd3715.e8ed.
2c3a9086.384,af4a1fcd.d656.
019997bc.013,f7f502aa.098b.
3d0d4245.eef,06f7c3f7.330c.
a0774c3b.6f7,f2e17a87.64be.
b09314b1.2a2,886b8246.023f.
9d59ac82.44a,31526e88.4211.
3794ee3e.605,10e578f3.62bc.
98f69c2d.54f,7300e490.0f3e.
3523e7ae.4f8,442630bb.de77.
d24e615d.805,7ba265eb.a958.
5dc53762.914,3f686b35.767e.
d4395138.550,e1bb5a2b.6422.
1255554a.ed0,d363869f.516a.
8e03e1bb.135,4c5acf51.8016.
74611720.de4,80a8e02e.88f8.
854186d3.217,0ecae2c8.0368.
21059f47.b4d,10e48b03.2dbf.
9e9f60e4.6d8,d324e461.97e2.
59884e88.bec,a9b2add4.9163.
6800ea21.85d,5f4da1cc.c216.
75df9a4b.0f2,0bc30236.8c40.
76b46616.af1,ad64bec9.575a.
4d841c36.97b,9c0d44bd.6876.
f7264655.6d2,bf628bba.ee2b.
22c88fb6.029,5408e004.293d.
fe59191b.f13,ace26344.b738.
a90a6e81.9f4,39a98ed6.858d.
8767288a.2f4,52d9383e.8d29.
6d5ef4ce.345,e3f76fbc.9a61.
c1e0c181.54b,3f8ad596.03c0.
bfc8b308.85d,6e11015d.c6de.
f0c9c043.916,72e743b1.268b.
b275ba9b.280,83e08c09.36dd.
5a73ab01.8de,f9da1956.4e44.
23048990.d3d,e301b206.46ff.
84803c49.591,94439565.d607.
bc846d76.df2,254aecdb.4798.
f74c3362.701,3b99b13d.b7bb.
4dd88f35.03a,0e8a0279.6f17.
12aa0d6a.e0f,3ed8813c.f6ed.
91217b60.f01,0177001f.0e9b.
9f9fde37.d31,696de9ba.0291.
adaa96ab.f7c,ad0f95ae.2f3d.
96491a6c.fcb,cd375cde.bd7d.
c602aca7.4e5,fba5e964.fd11.
b7196fc4.3e7,a0b8cfd9.cd11.
d5665f26.431,6751934d.d61a.
e5670fbb.502,db25cc3a.fe78.
224b27be.644,66cd3b68.ce04.
0bdac302.012,b0d6c3d3.b285.
6b29744b.19a,a8503259.849f.
76de95f9.d3e,b19d3fd3.1429.
8d529264.43e,c8b4fe62.a98c.
8793d793.695,1d96d9c7.8780.
200a943a.edd,47e5e993.3aae.
e56be2c3.cc5,642e42d8.7a34.
00ca8454.54f,0083cdcb.732b.
2c8cc5e9.596,511588c7.3e90.
ae6cb7f1.d60,6f3f523e.c5d3.
7a0ed9b3.8a2,056ad7ee.8f28.
a3f5fc47.5b7,a07f565a.6077.
ea5c475a.c13,f3c459f2.47a1.
67097362.6c8,889eead7.c1ea.
a455cf88.82a,5a4a2cac.fa02.
72398569.b5c,ad690ca5.574e.
7b4f4875.28d,605e0d77.6ac7.
b962daa7.f9f,efc35786.7deb.
48df1799.8c1,199c481c.a667.
2e7b3ce7.183,6b3d5323.be57.
9bb02819.8d1,9a49377e.a8e4.
fa6642c4.44a,231dbaec.f66b.
a39d4400.7e8,203e7e86.3f15.
596e7975.3b7,ebf105fd.7124.
d17e2651.7de,7be25889.331f.
6d6c44b4.e6f,4d72a7e2.fa00.
b0535bdb.fbe,e4336f65.fbba.
2ee65f3c.d01,a707711e.5660.
883ea4ea.838,4d782f35.3d98.
0bc923e8.48d,698971dc.0abb.
43ba37ca.7f6,66a4a67e.22d6.
3a9d206d.593,1643c7cd.c35e.
e03b3c2a.a8b,afdbeb16.bb8c.
9d4a6475.e70,c537cabc.90c2.
9971b064.caa,bb5a7346.7d81.
42ee99ba.ae9,d7b32f7b.8d3f.
9fc78b4d.a75,9d102e24.f190.
a812015e.74c,d0502949.f3aa.
4eba4945.505,42653f6e.6a24.
7b3aad0f.228,c0fea0cd.445b.
5d7ded35.cac,f61407e2.4def.
d3cecf45.d29,1a78964a.0acd.
bfe7c956.37a,c04bf9ad.c0c9.
2676c8a4.4cf,b7facb07.69ed.
8ae04ff0.2df,abc7f2a5.8cb8.
32ffcc5c.424,4ad3f2d4.b182.
c3bae862.196,ca16cba8.87f9.
bbb02943.e5e,58c63ff6.6542.
715f1548.5f0,827b9bf4.fed4.
b74da143.896,6305d290.f49e.
b32c3d63.6bd,dbbe595f.55f9.
99851917.293,1577e6dc.72e6.
c2b13f32.26a,e7284813.e067.
f439a528.169,214c50d9.4580.
4a1a71cf.cd5,cd02b5ec.7a72.
5e44b088.8d7,dd894398.44d8.
e6adc9a6.989,8907d8d1.f8f6.
e2f102f8.16e,eff1ce34.ab5f.
8a22e2fc.bdd,afe2fd86.c9ec.
0416c99c.d94,10559b8d.31f8.
b8ebfc5a.208,62793ae9.33f8.
68820069.94c,c027539a.ee7f.
eaf433d7.535,5f526cc3.79e8.
a83afd83.8e5,3ad9fd12.2ca8.
88f5b769.cd8,81c2cc78.4d96.
f58d2428.dbd,88431645.2135.
406a272a.8e1,65da9166.32d7.
9db55d13.87c,c874407c.a9ce.
8d5341ba.5e6,ca859a05.a99e.
218bb542.886,d92e23ec.855d.
8d8f9dc1.438,70bb5313.8056.
023887b4.ef6,5206fcf2.20af.
a7ba5a67.224,11b741f4.3db3.
1db2eef6.f27,4afcb432.a4a0.
c3c23624.39a,1979eb15.bab0.
adebb10b.3b7,3887f648.a64e.
d215f78c.68d,7907ee8e.aa55.
279d0c97.2bb,efadff46.0337.
a45348d6.3ad,53164ab9.d9ae.
2d610566.92c,4d62ddbc.de1c.
0d191503.692,d5d7f4b6.9640.
70275ea6.a8b,dfe20915.68c8.
47105445.704,43a2e729.3d9e.
1f75180a.0cb,e9b58ca3.f8ad.
98b806de.cd4,900ca681.0e12.
3462d707.0a9,1bf047c9.dd5b.
492bdb93.5aa,8aebfc1f.975e.
459f37a5.f0a,098c27c0.c4c9.
59e11ab0.0b4,16c94789.7eaf.
5119f9b2.03a,0068c2d6.e384.
02d5d181.d19,ab48556e.9b4f.
78a53739.d6f,37971a97.bcb9.
1634eba1.bc3,1f940342.cbf8.
39d4a94c.134,dbfad92c.5aa7.
e7c8bffd.2fa,a1c362be.046b.
a6adbb1a.214,6d082d3e.71e2.
51fb6a19.f65,d6f35e33.09c6.
0660ae5b.adc,1b064e36.9625.
f16033e2.a29,0bea13d7.98ba.
11e440f0.972,b03e5487.0777.
0c0e47fd.d57,6774211b.a52a.
7df60eb4.19e,70fd035a.c4b2.
fe7c8175.d29,9db8f1ca.8fc3.
d82cad28.930,bfe96c9b.977b.
3ba44300.e80,088fbdf1.b387.
a98f6f91.734,7ea8af29.39d8.
f2323e70.20d,ea451e70.981d.
69dd0cdb.865,5c56a46e.9481.
76043a75.ece,72510264.5471.
d0206ae9.f55,2c946861.d253.
20fe745c.819,a5d80505.2796.
68e71dac.70f,e7634dab.48c0.
2782b708.07d,99fcec32.473c.
e35a3a46.e85,d53bec26.7cb0.
1af2774d.2e6,00f01e9b.28ee.
11d09c6b.e97,8b88c316.feb5.
fc7e7f4a.b5f,ae3b2e53.7fb7.
11600e0f.709,59b58df5.5130.
662da26b.dd6,f6c0971e.bbb0.
019edf70.368,352d5d95.1261.
d90bbfb3.f97,5ec2adf5.7bd5.
51f0be03.bb0,67893273.b487.
f2649229.956,c8ce903f.a120.
c6b7845b.224,27b94d0e.e2fe.
20f226e9.81f,c157d744.c83a.
10dab42e.c84,994b71bf.e7a0.
4d890a74.9ff,2abdadf7.e738.
bded49f8.2c4,5d2a627c.9a84.
21c3f686.4b5,59858136.b216.
b1752425.790,a6308dab.74f9.
84cca805.bc5,08d51b9b.4332.
fbcc03ea.638,4a84b270.02ee.
2524f642.cb1,5312bd7a.44f5.
4a67f08f.5af,c91fcc68.2d4f.
87c977b7.b63,5083392d.1590.
64f3c0aa.1cd,7577e427.7e1e.
53a7405d.d08,06f41416.ba43.
e7a1f8d5.5d6,68d961d3.8547.
1ef8f206.720,49e8a09b.517c.
32994683.f29,b5530e76.3641.
f9d9bc95.6ff,5a3980e6.6005.
15b6b189.6d8,0d792219.a177.
a4f8cbd8.4fc,13aca670.65e1.
10296d84.1e3,894a8ff3.6f1c.
15e4bce1.1d4,3969eafc.2749.
1661c73e.5fe,2ff0c1fb.cb35.
b2d10b3d.1ac,d949474d.8625.
e059ce1b.c8a,e423475f.2465.
8796760d.ac8,b8b7c06d.bdc7.
2e6ab055.a5d,53dbd0d1.a42c.
fab82e2e.f2f,e21eaabf.dd4c.
7a95f862.ba6,5cc33996.3c76.
ca89d09b.45c,d91e54db.f267.
678137d9.36a,2a410323.107b.
4b78f9d6.44d,a9f618a6.1f1e.
b96c5d4e.322,e558e4a3.216b.
2551c381.db6,cb4dd7bf.1be6.
54aa2839.335,337fdd98.a8b2.
456db3e5.a23,17637c18.ac01.
b75252ac.06b,3a8c48aa.a55f.
c8a0cfda.591,ef8e8635.f3cb.
aec05138.73b,0c328605.c63c.
6a798860.15f,e426ab73.e2b2.
d88f158b.587,ef86e3e7.4cbc.
decdc933.5d4,d1ba0246.67ca.
27800a2c.99b,9a24809c.f2b6.
e6a2e961.f2c,0db93f6c.feb9.
9832fa3f.d23,67df9877.3514.
833715cf.d13,ade45c5f.b1a4.
c73f85f8.ad9,e744e432.f8a7.
962a37f3.aa8,d3072a3e.e8bc.
96e8275c.768,d8876fb7.1c38.
e9f61e24.bae,363611da.93a9.
f389d685.ee2,c0fb5d94.64e9.
db402d01.ed2,ae87c5a6.f285.
8aba24e4.023,26fac9b4.c26a.
7c508617.013,22c9c902.96bd.
f8ac2865.df9,bcd67b48.80b5.
89b6de51.855,c132bae3.0c45.
63d10568.47e,e6864ac6.2a37.
5107c0bf.e49,b9c7051e.5103.
4cccef97.87b,12929081.395c.
b6a7bb08.6d9,c96d0a1e.20e6.
7997527d.f8e,dcad86da.e084.
c0f3ef73.efa,5a3bbedc.f5fb.
fd9fdd08.0cc,03aa9d60.4d55.
64e7385f.f48,ce27cdb1.70b8.
60113fda.055,8afa413a.0d88.
b02a8c37.cfa,dac201fa.adc3.
717594bc.ceb,3492026e.1f85.
0a91dd7b.d2e,3828c50a.feac.
6e1a23ff.f60,0181f7f5.9d9f.
49097377.377,51c53958.0489.
e77ec266.d18,88c84d52.6d8b.
800cad34.7e6,77721b86.4fea.
5a3fa044.188,34af5e5f.383f.
9d5b690f.3aa,ae09d92c.bcba.
8ada71b1.f3f,e123cce2.33b9.
a63c68e3.4a1,cf8d1923.6ba8.
d9bc4540.014,c31f46a1.8a21.
21301262.6ba,5bc93450.9e78.
b38f7c93.8df,4028b795.0a6d.
ed7f4f14.bfc,b6386f14.7aeb.
e2fde6a0.133,332d7ed9.a7a1.
f0fde937.8d2,87aef983.75ca.
41a065c1.c80,47f1d07c.3d3e.
34f3186e.a54,09b36cbb.c7d9.
de060d9b.09e,696c8830.2c11.
83eca957.999,c6a438b3.d48e.
09879309.d4a,30847c9d.a7a0.
