matricula,rg
2025045205,a5bd7d02.d9e
2025034105,5f85130d.3be
2025007957,602d3fc7.7bf
2025006170,31d14791.32c
2025018862,8d29e635.41b
2025047002,c6ec262e.3c3
2025012488,5b840f15.6eb
2025036555,b97e4599.62f
2025007959,aafcbb68.cef
2025004313,01236c56.5d8
2025043982,5980bea0.9c1
2025009211,a0b567d9.f68
2025030636,8ecfc0a8.a41
2025027188,36a00cb9.5fb
2025017371,b2ae9b88.443
2025025116,51f7cb4c.c85
2025003040,0d1763e3.9b1
2025029954,0cfdfc0d.239
2025016040,64894245.805
2025044753,8205b5fb.fdc
2025024938,0bad33ff.6a7
2025026653,42aa1682.735
2025042994,11938849.353
2025029663,3eef1f5a.c8b
2025048619,ed3f5f1b.204
2025034945,7ee2b748.2d3
2025016158,502decfe.f51
2025042482,7295eda6.e10
2025014967,3b00acfe.c2a
2025014946,d677f349.548
2025041171,9565ae2a.a1f
2025029778,c35b8c18.e65
2025041599,c5c005d0.eda
2025020582,6cf49382.22c
2025019539,99c7284f.b7b
2025004048,237a90f2.45e
2025000880,191f772a.2e1
2025019328,9ca14110.e18
2025044954,c7d16bbc.e90
2025038021,cb0c4ade.de3
2025020047,d844bdd2.31d
2025036605,d294865f.36c
2025025350,6c582568.e61
2025010550,c3ffe91e.380
2025015866,89bae7b3.4c3
2025009194,6d92fdbc.b60
2025016860,9442363c.ffe
2025030869,8d198671.720
2025001207,76ef0da9.b1a
2025025780,101a05cd.80c
2025046061,ae50addf.8e9
2025012248,b6af8c12.ce0
2025041362,d23d312c.44c
2025004166,66bdc308.270
2025045576,baf54f24.8ce
2025041553,3fb579e3.26f
2025032645,9d30131a.958
2025008262,f169f889.7bd
2025017480,a1af1caa.ce5
2025009052,825b10e8.23c
2025018849,ff281d95.c9e
2025016693,0e2da23f.ad6
2025019865,a7ad734f.f56
2025020458,c3403eff.2cc
2025030377,46b85419.350
2025022395,054b3b31.a3b
2025002677,870663e9.dec
2025016615,dcdd3d23.82f
2025029826,6672d494.355
2025028453,f811b973.0ad
2025015477,fc6b7e8b.421
2025011038,dbc2a288.a23
2025003291,02e68896.0f6
2025007683,631edb54.176
2025023619,58564175.b03
2025033550,7d7a747a.a5d
2025011780,8a844a67.34f
2025028752,1e9abd76.7f6
2025000625,bbcab9e3.e84
2025022553,e1bb3b46.18d
2025034159,467e48e5.e7d
2025020825,741a8088.2e6
2025022840,d1225aa2.820
2025000536,8c523b08.6e9
2025016905,581a8d59.40e
2025000106,bdd9702d.dcf
2025049013,8582c412.2b4
2025009611,986e5060.ebd
2025036729,bffb63b9.923
2025031409,5e279427.25b
2025020186,2dfc90a9.dbb
2025002536,dadec20e.6bb
2025034103,43c67150.f7c
2025009057,cfa155c3.df9
2025031255,051521d7.f6c
2025042743,37b2072b.15a
2025018529,2c846561.ff3
2025000673,1c12e8c6.88a
2025038302,2faabd9f.32f
2025022881,9265d9f8.bf4
2025030233,ea13a408.9da
2025047042,f5208e36.e98
2025028001,fa4a925c.996
2025004117,561c6c69.8a5
2025007718,a4b58242.c15
2025030867,9cd4ef71.6ab
2025000215,64f2f404.7f4
2025038017,863f3f73.506
2025005674,4da416f4.ba2
2025026437,a8f77aa2.355
2025026424,8af8a76f.255
2025026863,c46b235f.619
2025027145,d6ef12ac.36c
2025008412,a8df99ab.a6f
2025047611,0588a7c3.ddc
2025039360,52340c10.ddc
2025000214,ec4ccefb.a0c
2025033409,bbf2952a.09c
2025044045,e124702d.954
2025019507,70061c1b.c10
2025009439,98dce753.040
2025039908,ae3b79a2.1db
2025012769,7b83b70c.a0d
2025013162,e918aafc.0f4
2025005966,e4f34a9a.f48
2025046603,cbecc2fa.de3
2025037887,1fde3759.ee6
2025041732,dfa25a08.f0e
2025002960,20682c59.21c
2025032470,9a458691.cdd
2025019155,23792ec5.16f
2025004914,fa64f3e1.77f
2025014217,70fac190.aab
2025011007,08ee0004.5d4
2025044881,fe3e97ca.307
2025008042,a08bafb7.6d4
2025029164,bd04e674.8f7
2025035118,63d8b754.992
2025024250,d98e2cfd.1c0
2025000647,765ccadc.438
2025037150,d9d77f7b.73d
2025018286,2ac862ad.75c
2025021435,dd801d61.3b4
2025003553,0f2fc558.0b8
2025002849,d20f7224.f04
2025042630,991f3715.ccd
2025011866,5ecc29db.2dd
2025008542,d8d4113f.266
2025038986,5c647163.f41
2025013713,660cb5a7.7db
2025032092,d6c45ccb.25e
2025030541,e73754c8.e10
2025006115,b61c7ef8.ab1
2025002857,cf1f6be2.5d7
2025032897,6e41104d.bd5
2025008767,48982233.852
2025009127,9fc0a17c.caa
2025041568,a497fade.eab
2025008926,1411bf6e.922
2025007877,5a1a6b19.cbc
2025018890,1fdb9c94.3d0
2025034727,dd3205f2.302
2025002673,d53d17d3.f40
2025008344,0dea8f77.856
2025010206,3566f3cb.f2c
2025031350,ddb8b406.b9c
2025017825,240fd064.080
2025048983,2feda289.427
2025036211,effa2755.2a9
2025048062,fe39a0e5.be3
2025016987,2f34f954.898
2025013337,95594e50.9e2
2025027740,5b1046ad.ffa
2025023390,929f320b.154
2025012204,9c3d3636.ebf
2025047893,a552fc99.ef4
2025045757,f83802a2.ef1
2025026326,60284722.977
2025040438,0fa11757.ba5
2025018602,6d382eb8.9c6
2025044070,4690806e.4a8
2025017871,7fe963f0.cc6
2025034312,3db8c8ce.bcf
2025031856,866fdee8.de0
2025016526,17b0531a.c67
2025020347,cb978c6e.3ed
2025040403,330a1ca1.ff5
2025032410,ce30d71d.9d3
2025017767,09d60df1.b36
2025047560,6f1896e3.c96
2025039188,0f359977.24a
2025039930,f9e700b9.83b
2025027532,8c2e342e.b40
2025003670,0d737007.2b1
2025030382,917fb155.858
2025036941,372c4202.e43
2025036356,e44497ca.55c
2025038942,65b6338b.2d8
2025029384,74420507.1b3
2025013242,d54de8c4.396
2025045810,41429f22.707
2025048941,56e2611d.ad2
2025011329,68fae042.6ce
2025033079,73ecec47.8dc
2025011567,30b9ede7.849
2025033602,7d0da270.3a3
2025015914,1b30adbe.385
2025002403,68e9560b.110
2025046521,a2143fb7.185
2025001218,a38edfa5.756
2025023224,6d020bf4.822
2025017043,34815ca9.941
2025005890,e3ffc2bb.ffe
2025016383,49f85523.d12
2025013527,d916efc5.b75
2025008752,a13835ce.ced
2025005539,fd4d8c4b.dc5
2025038745,e5049f69.239
2025020404,1f706c5a.5fb
2025006961,3e3f7af1.036
2025006644,565e71f1.d56
2025017382,caaa5123.35f
2025045436,63d6bd63.4a7
2025006585,d41bb095.a66
2025045245,f2046a92.f95
2025001004,489c86bb.f43
2025007192,abd25021.03d
2025025363,0d6ca483.d25
2025021272,576265c3.1f5
2025044785,5ce24136.c7c
2025024763,a962dd53.ef2
2025004846,37bcd926.2e1
2025002717,64eee0de.191
2025031322,66738252.d73
2025043839,23741bab.706
2025030676,a365043a.cc8
2025011490,b6225684.877
2025003812,e73bbd60.043
2025029901,5c7353e2.33e
2025029884,5771296d.d73
2025036213,726fd045.50e
2025047784,15a4e0f6.a8a
2025039743,9863320e.405
2025037288,78ea4feb.b3e
2025047597,c1e210db.7db
2025044092,365fd145.669
2025023115,ab8432fb.2fa
2025023204,2d2be084.bd5
2025001981,3704a19b.fd1
2025047141,526bf897.ad6
2025030759,4e217f25.13d
2025019426,f68178d1.bec
2025044909,d0943b4f.2cf
2025045355,db228991.32c
2025049180,8154d05a.bed
2025001785,f10c6055.6f5
2025011791,314a1a7d.285
2025037399,445549e7.f19
2025018383,dcfee704.3a6
2025041445,d3200c5e.2c0
2025011351,2365ba9e.185
2025038823,5e546cdf.7b9
2025024825,bd89d6b1.5f8
2025037235,f7140a27.930
2025027992,d1e35f46.100
2025025817,6ec6a79b.45f
2025020422,fda17099.cdf
2025015206,472e2940.79c
2025018491,da826a8a.ea2
2025023027,8d09e9ef.ddd
2025030657,f9d683b1.281
2025043595,49741e15.8b0
2025000521,4c298ede.6f3
2025048606,c3bd7a63.a94
2025036000,58ecbeef.08a
2025004230,51f0efbf.178
2025031876,3befb070.343
2025017973,fb487439.4bc
2025024596,41f5b539.c81
2025044808,8180e3b9.a90
2025010730,42da2f39.473
2025040748,9b7ff6b0.239
2025039749,c407ea31.db2
2025036694,52720636.90d
2025038286,dd7529fe.fa9
2025032951,88c13d6c.b98
2025011513,7be59db2.41b
2025023999,cf890274.180
2025026226,6cfbbd03.a66
2025010564,0d2ff648.c68
2025002085,05ae0c3c.ea3
2025012753,f40069ea.d3e
2025041916,6faedd9d.90e
2025015872,4c7eeb55.709
2025038759,8bb462b4.fd7
2025028848,34cf4690.f08
2025021740,209f1102.15f
2025017296,272a9e35.635
2025022106,9b4b7899.433
2025013303,0bc4a6ce.0cd
2025049057,b59f39d4.0ab
2025040303,8bc19bce.916
2025017176,626a9918.d3b
2025008513,c3ef27dc.90f
2025040723,9519784c.c6a
2025014385,81f64963.b9c
2025033453,50de4f81.fb0
2025017340,21d09a40.9ea
2025032423,1caf30ad.355
2025013650,797973c0.337
2025000026,44d61906.d2e
2025027354,3a619206.1ec
2025034047,bf862087.a09
2025037494,97a9fce3.14b
2025019151,de30e95b.1f0
2025001935,a4f0615d.803
2025014662,d370fec8.6b4
2025011882,70e66d29.39e
2025048328,7c232cfe.254
2025019072,59554934.c86
2025021374,35c63787.49f
2025015165,af5615f1.b5e
2025009258,3064ef7e.6c5
2025001608,7d079109.e1d
2025043536,57dd1567.988
2025019716,2d9e1e59.240
2025015128,5e2138a5.97b
2025029428,45bfe28e.434
2025026992,65f2c376.ae7
2025003002,f227d3d1.905
2025029175,0769ace2.e9a
2025013071,bf6c6eee.456
2025046878,afdecf76.e66
2025029594,8a1cfda9.106
2025020183,3cad7c87.b6e
2025049633,fb4402cb.ee9
2025002252,89508d47.648
2025006340,79814222.823
2025013663,8b297961.445
2025001651,5c8db2df.616
2025028782,018f1a3a.db5
2025036947,12a2387e.ec5
2025010212,467fc2e7.fa8
2025035504,bab22d45.e01
2025026109,4504e196.dd7
2025045519,b77e1e3b.6a8
2025047030,17ecb1ce.946
2025026205,80a761f5.1ce
2025006068,68a0115f.c54
2025024729,aa703463.d5c
2025026492,79adfd0b.f9c
2025029770,cdcf7ba5.068
2025030738,f73212ee.b08
2025040040,b3cb997f.46e
2025011017,0d380ecf.0b1
2025043049,da5a5b00.27c
2025031267,636c5793.082
2025027898,0d105c31.ad1
2025025601,847e7b76.28a
2025013229,4150d3ec.da1
2025025825,00bc892a.bc6
2025017046,045d422a.291
2025035399,d9879eb1.01d
2025031307,99a19861.6f4
2025007283,5d341b17.634
2025021827,1b6c8de8.aec
2025030478,23de3fad.68c
2025020971,75cb2f15.765
2025003473,fc1e8c7b.1f3
2025027562,f0db6ecd.c0e
2025004000,2e42245a.320
2025049576,a6cd01da.b8a
2025014910,65957ad4.c90
2025030312,674ed829.68a
2025038087,56bfc9a1.d02
2025029809,0ca65710.650
2025026490,044a69ad.6ad
2025033747,623bf7e4.0b0
2025011544,180c04b6.f65
2025044686,c53d1d6d.133
2025016156,2edfc29a.5ea
2025024893,e233dc13.ce6
2025016200,feb65b53.26a
2025021343,d5f61a7f.ed2
2025003179,0429cfdf.549
2025001477,1c66c985.e33
2025048225,d94a3928.17f
2025026260,fa47fa42.0b8
2025036962,cf767c17.4ac
2025044654,7d12857f.b92
2025031492,f8e339fa.d78
2025006703,d5d4f3d6.506
2025015319,d120f550.7d7
2025043810,0f6da832.d65
2025015818,ace9be0b.f2d
2025000935,2fb74878.6da
2025028272,96c794b5.ad0
2025026310,aa671de5.ab3
2025019136,59fb7eff.d29
2025002292,4619d3b4.7f3
2025017936,f52a5abc.9bb
2025013509,78187e39.479
2025048235,9ada55ae.091
2025046769,e1094f20.13a
2025028932,de390b41.222
2025001448,92253aae.b1a
2025017258,67f282f0.936
2025005495,e2c229e6.183
2025029444,493f4084.3bc
2025046080,26114594.a8f
2025008788,d141cb90.2fc
2025028615,7de7c8a9.9bd
2025004070,ada70902.17b
2025043751,da65fcda.e52
2025045967,af1015cc.812
2025018407,9d973038.1c8
2025039276,3b069463.0c4
2025043535,f6590e66.399
2025010526,11e85759.618
2025024376,4b0bd991.21a
2025039674,d68576ce.8dd
2025032400,3c1041b4.d08
2025021747,7b45248b.19b
2025026749,025fb088.259
2025020464,62a0a21b.337
2025021679,3b6ac7b4.cb1
2025018321,a33424cd.364
2025046147,0846071b.fe6
2025030660,dd36b95b.5bf
2025035635,0eee864b.b70
2025016304,f3508e9d.77e
2025008152,c11cbfef.0a7
2025039738,a4cac751.7ed
2025039933,5d57734a.734
2025041432,577a9038.53b
2025049952,0cd7d9ba.d92
2025033793,cfed165a.3a9
2025046931,9ff5fe1b.4ae
2025026464,3f16e056.37c
2025044293,331ddcd8.437
2025042354,738d3b92.40c
2025005238,042ed524.ac4
2025026532,881027f5.7e7
2025037822,c6bbefa0.035
2025022203,a1ef03a8.8a9
2025016652,e2b9ab33.efa
2025032700,ecadd88d.bf1
2025032326,47de2503.521
2025010489,1895969f.ea2
2025000217,3624b448.9f3
2025034554,ace87c84.b4f
2025037757,bb3face3.858
2025026578,98b904e4.06d
2025049302,fa4b5a94.497
2025003931,41bc9264.b6b
2025039314,fc1422e5.f49
2025039502,761ce036.9e4
2025001220,883f077f.c4a
2025007119,ad8ea802.82c
2025020001,1df4ec38.c8c
2025030790,977a88aa.490
2025039865,f6c752e0.f96
2025034748,af8b97a7.078
2025027945,5288fe05.b74
2025011671,fd3dd960.f50
2025022918,392954a8.e1f
2025019455,40e712d3.a3d
2025014542,63d0324c.da7
2025026766,88176e0e.b2d
2025000600,7a068a37.5ed
2025033878,abef6731.95d
2025027024,d7b29126.740
2025046321,e77bbb17.529
2025040186,67747435.1ef
2025014258,08ceedaa.47e
2025038423,388e4620.80d
2025018155,a98169a4.642
2025034364,e7cdc523.923
2025038619,c6b5d7ae.889
2025000860,2b37d732.b50
2025013463,9227c4a1.af0
2025024748,d4b8d187.41a
2025046496,175376c1.336
2025014142,e6e1201a.927
2025026986,46a8b064.0a3
2025029822,b6ced553.af8
2025007817,37265b52.a25
2025009328,3465b207.81d
2025039393,8386775f.ab1
2025002118,8510c980.d40
2025012328,63c9f1af.c1a
2025011018,0efc9f02.116
2025011498,1e3e2719.82c
2025025239,4f7c9baf.4e7
2025002487,035fc7cc.bf2
2025003798,617e3673.e98
2025003936,ddafe43b.563
2025012174,ee5a4a01.1f3
2025009134,6a46aa71.9cc
2025023389,0d0ca9a9.e0c
2025032020,65c7eb75.3db
2025003196,44fb16f7.c92
2025023020,c73c6d57.511
2025048307,3569db90.3be
2025033916,a22842d0.944
2025035650,7828686d.b93
2025042192,1cd92307.938
2025002510,af6938aa.933
2025040767,d8035d71.2bb
2025044457,0a40612f.c19
2025002335,c07f2f5f.053
2025047957,588df60e.344
2025026902,7173d6bf.64e
2025002919,51824865.ac8
2025045666,40d5821b.9a3
2025006207,99d18fd8.89f
2025000062,cae480a2.d6a
2025000729,0a429fdf.9a9
2025016409,55711455.bbe
2025032058,cba05233.ee7
2025011181,f01f54bc.30c
2025030896,7f30108c.2b9
2025024296,ea0d30ef.57d
2025044706,677a7bc1.ee6
2025003842,de5b8c4b.aa7
2025031089,d2a98e9e.7c7
2025028819,23779caa.410
2025042362,22edba1a.ba5
2025006188,e7762001.c16
2025017565,fd78ead0.3dc
2025034078,06a2a218.23d
2025012006,5e821297.e8a
2025032637,d8d37d5c.89e
2025035893,0364556d.f79
2025004440,45e5ace6.20b
2025016563,8f33be43.c18
2025008674,dc1131cc.25c
2025036302,60eae268.26d
2025009257,c705d063.592
2025023633,65d8f72b.600
2025049252,ac3d88f6.731
2025010894,beb5668b.844
2025004327,e7512201.90a
2025038758,d49e333c.c06
2025028359,58809400.1b7
2025023598,706fd71c.b23
2025030083,185be1e9.000
2025026394,9f65c5c2.b04
2025012015,ba863985.4e4
2025008241,90685709.efe
2025030703,5826d1f1.a65
2025039212,ca1476d6.a98
2025003779,8f12f611.72e
2025029701,f435a999.383
2025040571,1e9309b3.ba7
2025049326,18023561.6aa
2025045684,1625e09c.ad6
2025042448,55364946.a0d
2025033714,efc40ffd.3fd
2025039237,b6cc9937.10c
2025030127,b7659016.b20
2025018552,b8d879e5.035
2025009881,8f5f13f4.666
2025017204,4f400efa.cad
2025037793,d9cd1b84.014
2025005962,f0f5a11c.93e
2025033753,6dcaee0c.f34
2025031171,2a45f59c.3a8
2025009595,95deb059.3ca
2025037635,3dbba2e8.5b9
2025040785,cbc90770.0ab
2025014617,3bfb61dd.048
2025014901,30da6061.bba
2025045424,02f122f9.085
2025043653,008e0316.b66
2025006315,1e5121e3.67a
2025035129,2f46bebf.67d
2025007974,e76966ce.6c6
2025028183,0787bc25.7b2
2025005476,a849d8a4.476
2025022631,9be412c8.6ba
2025020153,f58d59ce.fc9
2025019132,48370d7a.9ab
2025019755,556dd972.def
2025011418,2ac460d6.cfb
2025036311,92dd319c.378
2025015620,e52055ee.676
2025047638,1923dd19.79b
2025037004,465917a5.bc2
2025016782,d506a2d6.741
2025027031,63d7a7b4.023
2025019594,2e1da7e3.52d
2025003592,3786f5fa.fb5
2025001732,329371cf.12d
2025011040,99e7477e.6fc
2025004292,41731082.38e
2025023181,8b1f9f96.f7f
2025047106,d4d7d75f.b5a
2025036578,f728ae9b.3c6
2025024676,122f4a6e.162
2025038853,e396b195.eb5
2025010819,b7431cf6.7b6
2025041084,e1f33f05.b86
2025032603,8a3fb0ff.a57
2025035768,dc8892a9.78a
2025039830,fa313851.fe4
2025015496,1b442296.0f6
2025040174,86e3c5ed.024
2025023622,3e441759.cc8
2025047967,4eb9b4f1.c40
2025011101,2f49ce08.033
2025003399,e4d49176.c7c
2025042798,0290e0dd.d13
2025007296,b4a15088.19e
2025024869,41d22ea6.76b
2025001590,eb1ad7a5.21e
2025036970,ded40fe6.3a7
2025041932,68127ced.8c1
2025043245,6b8d420c.847
2025037061,87f11780.5da
2025011466,cc6f4a05.6e8
2025037496,74e14ece.a33
2025042709,d944d0af.d27
2025000788,4b387afb.ceb
2025012951,fae62108.9b7
2025025924,77ddc86c.122
2025033055,4423e0e6.10d
2025020459,530d1ce5.007
2025005251,1e6adef5.d18
2025020895,440b7124.596
2025010943,29bc3584.d37
2025017383,a2912498.fb3
2025006919,91c5792f.24b
2025044707,6a4b2c68.c5b
2025039789,9b405449.792
2025046924,36b84187.804
2025044267,c5374a1a.0a7
2025018242,e492e62b.450
2025018785,b14f8da1.3ae
2025000163,b6e03785.995
2025042325,256ff265.8ef
2025018824,92f2fbab.b5e
2025049568,df694861.34d
2025019849,91d478e9.b03
2025013597,cec6cf5e.dcf
2025048166,606ff0e0.c72
2025009946,13eacf03.9cd
2025004174,ea7bdcff.fed
2025031733,40592090.720
2025013708,17d774b3.089
2025005301,7cbc69b3.a70
2025040104,fa1f1efd.2bf
2025049113,c4542f19.ae8
2025019350,43644e63.17f
2025029470,5fb71486.02b
2025039582,67f3378e.0b8
2025025275,c9274223.3bb
2025013969,431cebee.e19
2025011173,85f23513.de4
2025018802,bf6810f1.b95
2025031709,cd060cf4.3a5
2025002045,c4a5511f.499
2025009429,6cf29564.965
2025014811,320da329.809
2025044218,680edf88.50e
2025049060,e20175df.972
2025019497,025fb0f5.415
2025015148,a91f7ab7.84f
2025009049,6770982c.e92
2025045315,b5d956d1.f60
2025026030,a109549e.c48
2025008220,5e566d2d.85e
2025046406,ee8b791a.ff2
2025002015,f5a45e38.bdf
2025011586,dc6e1534.930
2025005335,3ef132b7.d7f
2025004807,d0cec7bf.923
2025048436,7810bff3.602
2025009133,3401282c.bbd
2025045429,34704e94.287
2025022699,a367ec23.49f
2025016986,cd52beab.844
2025034543,632281ac.e8a
2025017118,6a199d35.cfb
2025003435,691c69ef.a5c
2025026711,9e918366.5b5
2025042641,8f3e63e1.da3
2025030357,a809d611.7fd
2025049584,4f20e8c0.ec1
2025017521,5ae09af6.a65
2025035031,d6682a02.915
2025003959,03dd7f62.614
2025026590,81fecacb.7d7
2025029500,9b3f6870.a54
2025027810,651b23de.9e3
2025000297,78777bf0.3d7
2025015040,315f8236.24b
2025039838,44f0e492.ff3
2025015373,4b275702.818
2025033683,2ec3a4e2.6ea
2025029202,c893a3d7.20f
2025001313,e64a8100.625
2025008471,5014e008.dba
2025019975,85833b04.040
2025005619,b7fb9732.78a
2025043319,1cc26d7c.73c
2025008799,1a138c58.a7b
2025037044,e8ad5c9c.ca7
2025032186,db7e2f91.2dc
2025024586,f8e64a71.957
2025000016,c7d9e3e9.e90
2025004141,6b6a8189.e1e
2025018056,f4771a67.bb8
2025005839,d2ad625a.e51
2025040347,c0d4ab68.b44
2025004544,7ff87bb7.ac4
2025014619,cfade659.e01
2025014057,4b61c177.be1
2025039191,a9147de2.839
2025017814,e05bc1a5.a4e
2025006260,ee49ee10.faf
2025005980,eb25e8b9.232
2025007131,414e9c5b.3c8
2025048195,5cad198f.de2
2025049500,fd9b343a.62f
2025044709,92174937.f5c
2025027017,67bcc91d.675
2025011737,6e5816b1.186
2025002591,afec0d06.fb0
2025006281,0f7b4fc3.158
2025042155,973bb66c.917
2025041643,2db56e86.156
2025029053,5690d8bc.cc4
2025000593,656dde9a.bba
2025039222,8654785b.db2
2025012748,9a6a4775.334
2025015028,9dcf1ea4.1af
2025020534,390fadac.69f
2025016248,6a9fc171.5ef
2025039106,a16a8838.610
2025049356,73d86ef7.6c7
2025008326,b57e507a.a05
2025038921,208967d6.f7b
2025031114,95f3bb2f.e71
2025043843,37734de6.1e3
2025037396,a912e0b4.f3d
2025002416,4c3c8bde.752
2025016314,8d6e8e80.669
2025041508,1e75ab5f.70d
2025045446,8aad55b7.c8f
2025013152,f9ff2245.db1
2025042963,b1b74849.ae8
2025018636,e2839eb6.c8f
2025030618,ddce9d2c.823
2025040010,26b04bdb.1a0
2025003191,070f5821.5c9
2025030614,842df46b.2a3
2025009243,f45ee7ea.36e
2025025500,4b7651bf.f64
2025001124,7353d010.654
2025028589,db2c645a.24a
2025023493,c5dd497c.ce2
2025015455,61e82829.500
2025001010,0f438d2e.9d2
2025018598,f83f1fe4.d57
2025009802,11d4fc5e.e2c
2025024071,f3bc00b6.205
2025035029,8a200f9d.c49
2025028253,9b2ba23f.43f
2025048668,9c5e252b.37b
2025000219,97f99729.f1f
2025032768,d7f349c3.46d
2025007251,533ac779.bb9
2025004970,10b83bec.517
2025033923,76298b90.29a
2025036551,404061ef.127
2025014576,dfaba51a.762
2025003766,4ac3d0d0.f97
2025015602,9ec47942.8fd
2025012453,f9babf66.294
2025007895,2fa51d75.73c
2025019699,4fb0bbde.e9d
2025012584,539fd661.e79
2025000281,de870b90.4e7
2025028814,7f7764af.6b2
2025004306,6a11d238.ac8
2025003061,5d801715.0fe
2025025351,7319b70f.1e5
2025012378,0cb7e6d5.2db
2025021307,7aa47b42.40e
2025043715,17a20013.af4
2025005497,4b4a5853.126
2025019245,bcba6c7b.092
2025030140,74cbff8d.a40
2025015268,333bf2ba.0c0
2025002620,e9fc6177.02b
2025010809,4b4c1ee3.fc7
2025034220,bbe09e3f.63a
2025010587,786f5bb6.753
2025000669,18e8bdbb.8d4
2025040694,2b8c13b1.744
2025004380,f60d5831.aee
2025021606,bd5e00e6.699
2025022004,1b78fc08.8d6
2025039761,eb23039c.3a0
2025028774,74521304.954
2025022746,71eda11e.840
2025023481,6506280c.3cc
2025029992,9b2dcc43.6ca
2025033636,f4c89a30.41f
2025030213,fbf1d9f7.2be
2025041637,2d2c635c.435
2025019292,950b4082.cb6
2025022396,774a226f.39c
2025026907,0ac8a7a5.e12
2025005924,19267891.28a
2025024989,0736e9ba.c82
2025043485,9139ecf6.960
2025001559,bc1785ab.ecc
2025014781,544b6db1.acd
2025045149,4879aa32.c7c
2025029048,53a36132.406
2025018023,eb57ab8a.8a6
2025028205,2e0f9816.bb1
2025023726,184143d5.f92
2025034371,62c023e5.3c4
2025014825,f401a788.082
2025017126,6ac34c81.c2a
2025045571,00944ec7.587
2025041075,6fe70779.d83
2025004798,92cb33b0.c59
2025000021,da019985.8b4
2025031780,d166d4ba.937
2025047018,611ccd1d.387
2025046846,bb227d2f.a46
2025048785,d86fccf7.bfb
2025006925,ff4ee0ec.970
2025028484,c85955fb.a86
2025048630,e96992f1.a5a
2025046097,80804270.510
2025029348,5ab7f4f3.a36
2025023500,f5d73a42.4d8
2025006944,06cdc874.62f
2025035376,ec5b2816.1e2
2025009140,212d9c85.488
2025003268,c89fd19f.754
2025032980,892c3d70.f9a
2025049019,379025dd.b43
2025032819,35dd75d5.0cc
2025002369,13746ca9.711
2025039416,de0b02ab.42f
2025017457,e8763e9d.a00
2025010341,1e7dea82.405
2025015235,ec1887c8.3c4
2025002401,75255a44.3d4
2025038863,cbec9bb7.342
2025035751,069b73eb.ef4
2025008256,4af36f88.23a
2025017476,a7d667a1.e2d
2025020179,cd0508ce.fc1
2025017162,2348edec.60e
2025020325,3d958199.253
2025018732,dc4ed520.53b
2025047731,a9abfa0c.d7f
2025027366,b6386f28.e98
2025014192,30ef374b.735
2025033365,d12af298.c82
2025014223,1d214d5c.5c7
2025030215,0068181f.b1e
2025045746,5f3fc8de.149
2025042920,01d67d77.22f
2025003384,7c7072ba.178
2025015656,4194034c.e45
2025020506,02268ca7.79c
2025040170,617394e6.e34
2025006140,80b66f99.8d0
2025013094,ab1b7a7f.e11
2025044239,04f532c6.278
2025046659,d7ed35af.5bc
2025048096,38520c92.ffb
2025047703,64c62a6d.1f0
2025010996,c48a38b4.6e8
2025033904,0fe8e716.4fe
2025043943,22bf04fb.b7e
2025044858,b122cfbb.494
2025004637,4e265b30.924
2025005566,f509c4c0.c00
2025002780,ff37e130.b93
2025012528,dd6f430b.d28
2025027641,49e2744e.84c
2025026272,1cf6f06a.229
2025012386,80fc387e.c2e
2025007340,0e9cd8c2.b53
2025042066,65674bfd.60a
2025021669,b14b9ff3.24e
2025022749,55d9a15b.c90
2025004898,dbd207cf.818
2025009357,9c22f02e.014
2025004435,37b6121a.7e1
2025027678,e0efbd5b.fcc
2025017129,653b8fdb.945
2025027159,f385902e.da3
2025027494,7ccf1103.99b
2025022314,647da8e0.57d
2025035112,774a32e0.bf1
2025034544,767f0183.dcd
2025038167,016415be.66d
2025000081,d68fcbce.883
2025031218,8dc718ea.776
2025034056,f6ad6fec.aef
2025046688,7be526fe.779
2025022148,a0e962be.027
2025043389,a695c99e.f5d
2025043742,2e55d496.dbf
2025043890,b8ae7a36.87d
2025015440,f7934f3c.10d
2025018654,48c3728f.bb7
2025023763,470bbaa0.ae1
2025030241,4b86c574.ff6
2025040476,1519e651.d03
